ID_VEHICULE,ID_POLICE,NUM_SERIE,MARQUE,PUISSANCE,IMMATRICULATION,GENRE_VEHICULE,TYPE_VEHICULE,NB_PLACE,DATE_MEC,VALEUR_A_NEUF,VALEUR_ACTUELLE,CHARGE_UTILE,POIDS_TOTAL,CODE_USAGE
169,169,CY8ICZV5PNGV4JRLQ,BMW,6,584 TUN 8830,PL,Poids Lourd,1,2020-05-03,29065463.935,10254154.179,3133.85,36162.3,5
170,170,W1BSVYKCCTTCSGUA7,Toyota,11,669 TUN 3204,VU,Véhicule Utilitaire,9,2024-01-08,22541918.917,9900237.369,1414.07,26954.69,2
171,171,1IL85BZ3MXA7L7JT0,Nissan,8,240 TUN 2009,VU,Véhicule Utilitaire,5,2008-09-26,21062358.842,13795554.97,9088.75,36892.4,2
172,172,OYAJD6H8AHHP6JB6W,Toyota,18,735 TUN 1716,VU,Véhicule Utilitaire,2,2016-04-13,21853029.865,8861108.837,5516.87,16716.95,5
173,173,6IUV5493H4AMEQ4OE,BMW,14,380 TUN 3998,VP,Voiture Particulière,5,2005-10-10,-31616965.717,19950355.012,0.0,9517.8,3
174,174,HWSW45Q500D6WFHGP,Volkswagen,10,124 TUN 8523,VP,Voiture Particulière,4,2003-04-22,38971114.132,32977067.5,0.0,22558.64,2
175,175,UBI9MBBQ983EY1VTS,Seat,8,717 TUN 3752,VP,Voiture Particulière,5,2019-02-14,37735078.298,15487022.144,0.0,29659.05,4
176,176,YOX9VJRI3BL3YUVFE,Citroen,10,397 TUN 9282,VU,Véhicule Utilitaire,30,2003-01-03,49691621.904,43594178.762,655.3,38045.65,4
177,177,WXI6GFNZMI5YERPI9,Peugeot,10,893 TUN 6541,VU,Véhicule Utilitaire,2,2015-01-21,33073940.193,16084921.436,12715.12,16730.37,2
178,178,OZ28HUUSPLG88C6ID,Kia,13,349 TUN 9080,VU,Véhicule Utilitaire,7,2019-08-11,67966284.062,22251764.107,571.81,36520.48,5
179,179,PA3D99KXSSZ5SB1R1,Renault,10,575 TUN 3344,VP,Voiture Particulière,9,2010-03-20,28786781.451,12412829.342,0.0,1327.66,1
180,180,VCX7LPA3U18NIO07U,Audi,9,196 TUN 3553,VP,Voiture Particulière,16,2023-03-04,128038282.894,53298837.047,0.0,30336.28,4
181,181,10W3G3403FYD4RTGE,Renault,6,693 TUN 9141,VU,Véhicule Utilitaire,9,2007-08-05,44928772.162,15674732.055,10286.37,30795.25,4
182,182,6FDCI0HXO7XA06IET,Mercedes,5,767 TUN 2899,PL,Poids Lourd,1,2006-10-25,21405886.254,17789878.175,6511.74,2649.58,5
183,183,  K4E2ABB1NNCBFHUMV  ,Renault,12,112 TUN 8289,VP,Voiture Particulière,50,2010-11-17,19236287.553,14356934.713,0.0,16063.0,3
184,184,GDP7NZM0FBQD31T4O,Ford,15,440 TUN 4922,VU,Véhicule Utilitaire,5,2006-05-20,41824442.969,27112297.799,2183.81,26231.32,0
185,185,NT5HZP3KDH87DE1XJ,Mercedes,14,709 TUN 8505,VP,Voiture Particulière,30,2020-04-07,29385851.833,14397178.809,0.0,3800.59,5
186,186,DMHOB1FUJDIMJ64D1,Peugeot,9,145 TUN 5370,VP,Voiture Particulière,5,2013-01-18,46957595.359,35064152.163,0.0,6031.54,0
187,187,CI06GV9KWXQDA6X61,Kia,8,725 TUN 8811,VP,Voiture Particulière,4,2024-01-26,41631768.151,15898155.509,0.0,10399.21,1
188,188,8LXY330RC434M7A46,Fiat,10,205 TUN 1512,AR,Tracteur/Remorque,2,2024-02-12,31684584.356,19278292.147,0.0,10986.8,1
189,189,2ZY767BIAY40ZE4DN,Kia,6,948 TUN 3005,VP,Voiture Particulière,7,2016-10-08,21517097.722,16508099.073,0.0,13004.77,1
190,190,0WBKDEK67UJX4NMKA,Volkswagen,10,408 TUN 5404,VP,Voiture Particulière,5,2022-07-19,15406987.013,8230745.394,0.0,2794.58,4
191,191,QUGQ40IRGI2SS1VYQ,Opel,10,374 TUN 3972,PL,Poids Lourd,2,2004-02-15,26284705.891,13772047.466,6987.0,26789.55,1
192,192,EI0PFQ2XW9VUCKHA1,Fiat,4,181 TUN 5495,VP,Voiture Particulière,9,2017-01-23,50422833.503,32640407.66,0.0,38095.97,1
193,193,6HNP4BACZWAOHVG6G,Opel,5,260 TUN 5491,VU,Véhicule Utilitaire,30,2004/06/03,,23233277.453,11185.29,38006.52,0
194,194,40OXHRAN9CY8WA827,Toyota,9,175 TUN 3170,VP,Voiture Particulière,30,2019-04-05,17626004.353,8861428.369,0.0,33053.09,1
195,195,QENZMFZ4CO0XI7L2U,Seat,9,184 TUN 9920,PL,Poids Lourd,2,2006-03-09,35831779.098,14946161.599,14508.12,20567.38,3
196,196,R8KUZYNVW3YRYPJZC,Hyundai,8,480 TUN 7562,TC,Transport en Commun,1,2008-07-04,-39841274.03,14343627.49,0.0,21703.32,3
197,197,QI2ZOC2DMR2PXKLBJ,Renault,6,259 TUN 9076,TC,Transport en Commun,1,2004-01-08,21122017.987,9863465.262,0.0,22210.92,0
198,198,1LE8NSLENRGG23EB5,Ford,16,974 TUN 8854,VP,Voiture Particulière,9,2017-04-26,35484900.714,23285905.859,0.0,22715.22,3
199,199,SPRACV71H0NOBK9W3,Volkswagen,25,522 TUN 5307,VU,Véhicule Utilitaire,16,2017-11-03,33830037.127,17360298.427,7163.83,37077.71,3
200,200,DUB7ECY3IC5UGL98N,Renault,10,185 TUN 3507,VU,Véhicule Utilitaire,2,2019-07-09,18555376.254,10071198.202,11289.43,24281.99,3
201,201,VHASYO8YTUVPN2NFS,Seat,10,229 TUN 9094,VP,Voiture Particulière,4,2022-11-05,39296615.721,17437490.12,0.0,28297.1,1
202,202,C8ARFND947K7BNF9W,Skoda,13,327 TUN 2952,AR,Tracteur/Remorque,2,2023-10-08,43494608.34,13774042.108,0.0,28787.47,4
203,203,ZQ5SX9S9LGV5MULXD,Renault,6,470 TUN 1751,VP,Voiture Particulière,7,2012-04-13,56473434.549,18347296.717,0.0,11193.18,2
204,204,G9MTIS8VUALY5AKHM,Citroen,7,774 TUN 6342,VU,Véhicule Utilitaire,2,2007-06-21,55653543.31,22656554.687,5175.86,37358.07,2
205,205,9BZ7706BGGD8WBL40,Peugeot,10,973 TUN 5386,VU,Véhicule Utilitaire,7,2000-01-14,16500819.347,13944631.349,1182.44,20418.69,4
206,206,MK48RP8O05OBFI0GB,Peugeot,10,260 TUN 5856,VP,Voiture Particulière,4,2012-08-19,20559686.678,16722136.95,0.0,1194.07,1
207,207,AR7F1L66P5ZH9MNQM,BMW,14,490 TUN 6442,VP,Voiture Particulière,9,2002-08-28,42510978.262,23907717.601,0.0,34920.83,3
208,208,L3KU9O2O24I2K6BSU,Hyundai,9,267 TUN 9298,VP,Voiture Particulière,4,,42484431.725,28387929.648,0.0,30273.67,0
209,209,MBNP7N2C2ZQVYFOHJ,BMW,9,787 TUN 1380,VP,Voiture Particulière,50,,42511242.237,18621675.944,0.0,38900.04,5
210,210,X4S901YMLLURNW65S,Skoda,12,206 TUN 8024,VP,Voiture Particulière,2,2024-07-03,225565473.823,141741782.496,0.0,39549.27,2
211,211,BNI84ZVEXPCM4L82X,Ford,4,935 TUN 3281,PL,Poids Lourd,1,2019-11-19,43714942.459,40495046.86,14385.41,17165.6,1
212,212,0R6EJO1IB0RD7QOH2,BMW,20,695 TUN 5898,VP,Voiture Particulière,50,2009-01-22,57975907.778,21584515.012,0.0,19584.97,5
213,213,U1R0WDCH30YRQTKVA,Seat,7,710 TUN 8853,VP,Voiture Particulière,16,2019-05-14,52944574.529,41915843.604,0.0,8520.94,4
214,214,3XY3UNCIPLGTBSVHE,Opel,10,310 TUN 5437,VP,Voiture Particulière,50,2021-12-03,45510376.125,34576168.735,0.0,30692.24,3
215,215,1ZJ5X1JCFRWIH0S4V,Peugeot,16,334 TUN 6033,VP,Voiture Particulière,50,2016-01-06,28067437.56,15910055.731,0.0,21220.85,0
216,216,VHF9EM77KX7MRM6T2,Renault,13,674 TUN 2275,VP,Voiture Particulière,30,2003-06-02,48025366.077,38593425.274,0.0,36580.03,2
217,217,X1SIUFOVYNWIBNDUL,Ford,9,208 TUN 2546,VP,Voiture Particulière,7,2020-04-26,22327790.509,14582521.257,0.0,17207.84,2
218,218,W18CM61G95KBZKIC9,Mercedes,8,315 TUN 9324,AR,Tracteur/Remorque,2,2013-04-18,29190269.506,23496696.326,0.0,25727.32,2
219,219,B6UYXSZXYRZI7J3OG,Mercedes,5,167 TUN 8587,VU,Véhicule Utilitaire,50,2004-07-27,,9937525.486,2637.45,37125.42,3
220,220,  IIMM1ZBH6IGHOX2LA  ,Mercedes,6,766 TUN 1670,VP,Voiture Particulière,9,2002-02-20,34232715.853,19636405.068,0.0,16009.92,3
221,221,6S93LJLQYHJ1B0F71,Nissan,7,286 TUN 8261,VP,Voiture Particulière,5,2020-02-10,104540442.317,,0.0,39134.9,1
222,222,HIVZQPGGVSQPN5OXV,Toyota,17,388 TUN 2162,PL,Poids Lourd,2,2022-02-01,12917876.467,8368535.432,8493.09,11128.54,2
223,223,QPLXNLFR1RJFN9H2C,Skoda,6,978 TUN 8062,TC,Transport en Commun,2,2015/08/08,46310782.447,38906062.731,0.0,20935.67,3
224,224,WPHMD9NO9JPSXZWQK,Fiat,6,868 TUN 4466,VP,Voiture Particulière,30,2003-11-17,14671205.825,10289213.829,0.0,4573.87,5
225,225,9V78WLPV48TQS1EQA,Citroen,9,711 TUN 8216,VP,Voiture Particulière,2,2012-02-27,25952781.431,12044636.579,0.0,25235.98,3
226,226,106S0BJQ0U7SDUYRF,Nissan,9,875 TUN 8150,VP,Voiture Particulière,16,2004-07-04,56640258.852,52872867.924,0.0,34055.81,0
227,227,XALRT67D3WK2U1JZO,Ford,11,855 TUN 3779,VP,Voiture Particulière,9,2024-11-05,33932889.323,22300273.9,0.0,8441.22,1
228,228,6OJ1EYF5H3T5X7NRI,Toyota,7,391 TUN 1590,VP,Voiture Particulière,2,2024-07-08,19170494.113,14769256.816,0.0,31468.51,3
229,229,YQYJ3GCQ27BGPSB36,Citroen,6,130 TUN 2187,PL,Poids Lourd,2,2021-02-13,22979278.301,20742973.584,2871.19,5278.07,2
230,230,81EEVG9MUFVGSN3G8,Mercedes,11,684 TUN 7501,TC,Transport en Commun,2,2006-07-04,46156767.68,32630882.37,0.0,13644.58,4
231,231,GZFCFD6EXI9JSCIX2,Kia,8,347 TUN 5350,VP,Voiture Particulière,4,2009-05-08,22806860.85,10367112.535,0.0,26393.5,2
232,232,UO2Q0EK96X8LFVSS5,Toyota,10,396 TUN 5882,VP,Voiture Particulière,4,2002-05-27,36615586.698,22022488.812,0.0,8157.33,0
233,233,OHV2FBCX6WKW46HGE,Opel,9,482 TUN 2679,VP,Voiture Particulière,50,,33616957.964,11164943.418,0.0,8547.22,0
234,234,UZLVVP5Q6I8K3MOKB,Ford,9,288 TUN 4930,PL,Poids Lourd,2,2011-05-05,23722988.27,14031113.377,4214.42,24263.06,1
235,235,960BO72LJHKFDEIJK,Peugeot,4,540 TUN 5829,VP,Voiture Particulière,9,2009-03-19,95987383.953,77380339.938,0.0,8109.41,0
236,236,QYMWOCFW0STZKMYJ4,Dacia,10,285 TUN 6796,VP,Voiture Particulière,9,2021-01-09,45114523.892,13737868.112,0.0,30722.28,0
237,237,R7KATF2IY5YKKW652,Volkswagen,9,111 TUN 3798,VP,Voiture Particulière,50,2017-09-28,11937365.368,9199196.788,0.0,6640.84,0
238,238,C138ZGWFJ0WXG784J,Audi,13,544 TUN 1327,VU,Véhicule Utilitaire,5,2018-10-24,36070374.534,31276601.525,12649.43,6405.23,4
239,239,D0PCJT7P5ONCQAW9R,Skoda,13,972 TUN 6315,VP,Voiture Particulière,7,2003-02-16,23602472.857,12181673.523,0.0,11020.32,3
240,240,QAHUBVISX5IH2JUHW,Fiat,10,764 TUN 2771,AR,Tracteur/Remorque,1,2008-12-27,50322957.696,32101264.111,0.0,8876.52,4
241,241,P1QV038U0MZNY65GN,Audi,7,485 TUN 5001,VP,Voiture Particulière,7,2018-02-18,22108990.855,15295834.133,0.0,12093.83,1
242,242,3F0QSTGTI421IWYXA,Kia,13,868 TUN 3478,VP,Voiture Particulière,9,2017-07-02,31027580.432,9368971.626,0.0,10568.49,5
243,243,VCMF0XBPJO78O0CAJ,Ford,12,367 tun 1394,VP,Voiture Particulière,30,2008-11-27,42297938.96,20546863.507,0.0,1066.72,1
244,244,8UZE4KUCURYVU6WFK,Volkswagen,18,833 TUN 6113,VU,Véhicule Utilitaire,5,2019-09-16,50659274.226,24484515.704,7432.65,31869.59,3
245,245,AHER7QZ2AR0NCEZLE,Citroen,12,324 TUN 4568,VP,Voiture Particulière,30,2005-06-13,1439562683.1259334,6381116.812,0.0,8952.83,2
246,246,LZ3QTNRLMZ5H233E3,Peugeot,8,687 TUN 9131,VP,Voiture Particulière,7,2008-10-20,27798834.715,10410828.567,0.0,8399.39,3
247,247,ZQ9O386DOS9ZA9DPY,Dacia,12,975 TUN 5013,VP,Voiture Particulière,9,2004-07-10,25913707.231,16173514.236,0.0,29411.11,5
248,248,2AFW7LR378JEO5AI2,BMW,11,,VU,Véhicule Utilitaire,9,2008-11-12,23702489.972,18126561.41,7918.19,7742.87,4
249,249,8YXTYIQ3FU8VUBWSB,Mercedes,4,192 TUN 3124,VU,Véhicule Utilitaire,50,2023-01-09,79437602.65,24444940.987,31.07,12460.23,5
250,250,8P5H9TNZ3XSZAJFLI,BMW,25,114 TUN 1929,VU,Véhicule Utilitaire,4,2017-03-04,40234932.12,28024012.811,861.61,36180.88,1
251,251,62BSVX0YVA5DEUKWB,Mercedes,12,346 TUN 8512,VU,Véhicule Utilitaire,30,2004-04-24,17493033.988,15715814.848,11571.8,15786.84,0
252,252,28DGYGIRUPK0MH25S,Hyundai,8,604 TUN 7085,VU,Véhicule Utilitaire,16,2004-09-11,51996462.87,23948834.093,12110.92,8774.96,1
253,253,ZGD6W1QDT95RKX7X1,Renault,17,305 TUN 7275,VP,Voiture Particulière,16,2016-05-12,94947377.732,82466357.852,0.0,34330.04,5
254,254,S6KW09E3ITBKWGUHN,Fiat,5,513 TUN 6458,AR,Tracteur/Remorque,1,2001-06-27,55062965.148,51538139.764,0.0,29233.04,4
255,255,ANGTC2IIG56HLWVAH,Opel,13,499 TUN 7970,VP,Voiture Particulière,30,2012-02-19,15372185.469,8822262.743,0.0,24408.04,2
256,256,KYTK2ML4F2ECICPSS,Opel,16,782 TUN 5599,TC,Transport en Commun,1,2004-01-11,25793633.156,23072207.72,0.0,10925.08,0
257,257,0E7TO4W66XWLAXPU9,Opel,18,685 TUN 1868,TC,Transport en Commun,1,2013-03-06,61911150.18,27270927.873,0.0,7503.01,4
258,258,AYD6GU9BDYKMEAOZ6,Kia,11,133 TUN 8580,VU,Véhicule Utilitaire,16,2022-11-21,,18027966.147,1436.44,20646.08,3
259,259,8Y1NKAIS7OS4JY67N,Audi,6,501 TUN 2829,VP,Voiture Particulière,2,2014-08-16,41023884.058,17671372.865,0.0,8597.97,5
260,260,20F7U3YD5Z8KQA126,Dacia,13,370 TUN 4066,TC,Transport en Commun,1,2017-09-28,48402997.699,36670600.492,0.0,21709.38,5
261,261,1RSMQQBBG0MLZ6UZ0,Skoda,8,266 TUN 6292,VP,Voiture Particulière,2,2024-02-04,20671986.721,14204823.899,0.0,10850.3,5
262,262,5DWU1UK7EFXKY4X0R,Hyundai,10,555 TUN 5754,VP,Voiture Particulière,16,2015-12-20,31896045.704,11174528.527,0.0,36556.28,5
263,263,2UD4OHHBU6DL32E9C,Peugeot,5,294 TUN 2694,VP,Voiture Particulière,2,2016-02-18,6498757.8,3624882.892,0.0,22464.33,1
264,264,H54232F7Q6L874CPI,Volkswagen,16,771 TUN 6335,VP,Voiture Particulière,30,2011-02-17,19688818.787,6042772.224,0.0,5411.76,3
265,265,XVR4SDOHLP35DMF2C,Fiat,8,377 TUN 9061,VP,Voiture Particulière,30,2006-03-08,28961305.483,24163095.534,0.0,17042.07,1
266,266,8A17KVSW8R93SPIUM,Fiat,7,182 TUN 2380,VP,Voiture Particulière,2,2023-02-23,17607996.229,9445274.657,0.0,33586.7,1
267,267,IXMZELY5FDXI512C1,Ford,16,555 TUN 9568,VP,Voiture Particulière,50,2008-07-17,74325223.28,65224973.015,0.0,17586.38,1
268,268,U7RUIJ4I2PXBRXTJW,Volkswagen,15,573 TUN 1631,AR,Tracteur/Remorque,1,2016-09-13,16073533.415,13227406.334,0.0,39587.09,2
269,269,FSJARIQ3UYT26XGM6,Mercedes,12,167 TUN 3375,VP,Voiture Particulière,50,2001-01-13,26369880.737,20179415.922,0.0,29492.74,3
270,270,V9OHBZI3WJDIIKMY8,Toyota,13,  731 TUN 3628  ,VU,Véhicule Utilitaire,16,2002-12-16,35079433.187,22170947.368,9523.16,33706.83,2
271,271,1I5KTH3IXPAAUQOBU,Ford,12,398 TUN 4592,AR,Tracteur/Remorque,1,2016-05-17,67550898.498,50775823.409,0.0,24273.03,0
272,272,0LHEVPCMASZ0HHG7V,Kia,6,310 TUN 1587,VP,Voiture Particulière,5,2012-11-08,16027622.588,7731322.824,0.0,36727.67,4
273,273,BAT392WYC50DK4RP1,Opel,5,618 TUN 6190,VP,Voiture Particulière,9,2022-12-08,58781465.763,53474322.928,0.0,30549.37,0
274,274,U2Z4SAM4T341Y96D4,Ford,10,272 TUN 5001,VP,Voiture Particulière,30,2009-11-10,33028183.8,15791920.746,0.0,14550.0,1
275,275,O3K9EY5YV4YU0FIFW,Nissan,9,792 TUN 1012,VP,Voiture Particulière,9,2002-08-21,20115494.636,17388584.149,0.0,38641.76,1
276,276,XP6VIK80BDSW42FDW,Peugeot,8,150 TUN 1012,TC,Transport en Commun,1,,41400644.906,17755073.267,0.0,1739.31,1
277,277,TB5D8Q1XLECM6XX50,Seat,12,225 TUN 9755,VP,Voiture Particulière,2,2018-08-19,36298432.873,23919370.718,0.0,9900.91,1
278,278,60EF92QXVMBJTDZWT,Opel,10,372 TUN 3782,VP,Voiture Particulière,30,2006-09-27,24340369.846,20261332.192,0.0,11131.94,5
279,279,7HSHYMS9DCT7119AD,Peugeot,10,  836 TUN 6501  ,VU,Véhicule Utilitaire,7,2022-04-18,34026708.607,13896544.182,3832.08,39340.42,5
280,280,DW0M3T4FIX92HGSPN,Peugeot,20,606 TUN 4756,AR,Tracteur/Remorque,2,2010-07-16,27101468.716,24376154.939,0.0,2339.18,3
281,281,P5KYZGRLC1L0XFWQW,Ford,7,778 TUN 8692,PL,Poids Lourd,2,2012-09-03,34778639.597,20212893.468,12036.19,16267.65,2
282,282,FUSIVW7Z3Y6MD38JB,Audi,10,201 TUN 6203,VP,Voiture Particulière,9,2009-10-02,45755411.015,29458307.059,0.0,32428.59,3
283,283,BTKY1LO4WEUL6TQ2O,Fiat,15,910 TUN 5992,VP,Voiture Particulière,5,2018-06-02,72620926.863,48840263.407,0.0,38014.37,5
284,284,VT617WXO6SPRKTN1B,Renault,11,215 TUN 7244,AR,Tracteur/Remorque,1,2012-09-14,17695970.736,15358234.232,0.0,17458.32,2
285,285,PWA8ZOJO47GVVHZ0S,Audi,25,376 TUN 3291,VP,Voiture Particulière,4,2012-04-12,95465164.217,49466618.148,0.0,21485.47,3
286,286,QYCC38GJKMEFKDYJ6,Skoda,13,229 TUN 8401,PL,Poids Lourd,1,2021-12-20,12381467.786,11624286.707,170.31,35224.95,3
287,287,B8DUY3JRXUGSHKI9T,Peugeot,6,864 TUN 3748,VP,Voiture Particulière,30,2008-01-06,30458106.24,11332125.066,0.0,23019.0,1
288,288,H1YO792PVAZF1QW7N,Ford,11,751 TUN 6996,VP,Voiture Particulière,30,2016-04-16,44097510.264,23374956.19,0.0,7918.04,5
289,289,Y0OACYMCWH1ZFB5OP,BMW,9,739 TUN 7696,VP,Voiture Particulière,9,2001-05-21,37816316.196,14069745.446,0.0,38879.9,1
290,290,XCX5ME36EHOC66OSO,Opel,25,987 TUN 9981,VP,Voiture Particulière,30,2012-12-12,24068284.094,22215352.035,0.0,22801.27,1
291,291,CEROYGQYGLBMA8YNK,Peugeot,10,696 TUN 7166,VP,Voiture Particulière,30,2018-06-25,29612115.82,20671484.144,0.0,23178.25,2
292,292,U9YUI4CITA5ACATA7,Citroen,13,470 TUN 2508,VU,Véhicule Utilitaire,2,2014-10-15,25680815.992,21043212.544,12220.46,9349.91,2
293,293,H25WISQOGXODNDTI1,Skoda,8,838 TUN 1016,VU,Véhicule Utilitaire,5,2010-08-24,24472801.121,8054063.362,2038.18,11717.04,5
294,294,YKFHHVI00B2BUV0G7,Dacia,8,953 TUN 3594,TC,Transport en Commun,1,2005-01-28,50251769.966,29493561.429,0.0,4697.02,3
295,295,5NXO32OK5S4ZJZJQH,Toyota,10,119 TUN 9033,PL,Poids Lourd,2,2003-05-18,39281452.621,28787234.442,4116.31,29253.24,3
296,296,BCA1MJJ84X2SLED7B,Audi,14,333 TUN 4918,TC,Transport en Commun,1,2019-07-20,23238024.484,16876326.209,0.0,11124.22,0
297,297,NN3DWAL8JIGFJ38QZ,Toyota,5,418 TUN 3475,VP,Voiture Particulière,16,2023-11-19,51523842.347,43233591.252,0.0,2612.43,0
298,298,YJASCQI1E2HJOAINH,BMW,8,682 TUN 6763,VP,Voiture Particulière,5,2003-10-27,38317031.401,27968226.682,0.0,7611.58,2
299,299,S9Y14BT6U81FKE3FJ,Renault,10,366 TUN 1483,VP,Voiture Particulière,4,2009-11-19,49337072.712,-41074804.781,0.0,16018.71,0
300,300,N33UHIYF00D8EVMRL,Ford,13,925 TUN 7085,VP,Voiture Particulière,50,2001-08-26,45017852.89,33362841.442,0.0,6019.07,2
301,301,UF02XFG3OGH4CS60R,Opel,17,493 TUN 5098,PL,Poids Lourd,2,2013-10-07,21709440.577,19376252.878,6464.63,23419.75,2
302,302,147AV32P7DFEQ9S0Y,Mercedes,8,212 TUN 3479,VP,Voiture Particulière,9,2016-11-05,24832522.891,14996529.766,0.0,27841.32,3
303,303,POX6GY9VC5Z0C30OG,Ford,17,403 TUN 3091,VP,Voiture Particulière,16,2000-07-02,47745819.988,33721127.995,0.0,3473.48,1
304,304,55PHTMJ1T6BIAGSQ3,Audi,11,194 TUN 3865,TC,Transport en Commun,1,2007-04-16,44586443.425,36526978.799,0.0,2959.73,1
305,305,8YIPJVN4YODSJZM99,Hyundai,8,164 TUN 5636,VU,Véhicule Utilitaire,5,2020-09-22,32518004.613,18406944.986,1598.03,12212.86,1
306,306,V926PHFLD7LTLT4Z0,Toyota,8,519 TUN 4199,TC,Transport en Commun,2,2004-08-02,34844956.715,31899087.932,0.0,10381.7,0
307,307,IBIE6LQ0J3VLXUWVI,Hyundai,8,733 TUN 8778,VP,Voiture Particulière,9,2005-10-16,62244935.146,38563021.595,0.0,30744.35,5
308,308,2H3SUXJ2VS0RFML80,Kia,9,517 TUN 9405,VP,Voiture Particulière,9,2015-01-10,24445814.779,14082978.743,0.0,16774.73,5
309,309,7MPGFTZNS2X2BYE7J,Audi,13,678 TUN 3487,VP,Voiture Particulière,7,2006-06-24,43197966.034,33867005.052,0.0,3947.41,2
310,310,LKLZ89DLYFXC2MPFL,Opel,13,692 TUN 1483,VP,Voiture Particulière,16,2010-04-11,29700040.065,15298739.469,0.0,19608.92,5
311,311,Q8OUB8MUNA0M50VR2,Skoda,8,505 TUN 6197,VP,Voiture Particulière,2,2024-07-09,29470923.093,11923206.744,0.0,18379.75,1
312,312,JDIM9ITILI3LDN3AH,Audi,11,468 TUN 8427,VU,Véhicule Utilitaire,50,2007-05-15,56919224.401,45147575.709,12982.09,34877.78,4
313,313,M0A8XWNKO4Y93ZUKZ,Peugeot,12,529 TUN 5412,VU,Véhicule Utilitaire,50,2004-05-10,49647741.226,34498928.774,2987.83,2024.27,5
314,314,JTCCLTOOEVC3BHG87,Toyota,16,574 TUN 9099,AR,Tracteur/Remorque,2,2023-10-04,49353048.599,30420370.558,0.0,15183.73,2
315,315,2J2KOW96VI13489PU,Opel,7,982 TUN 3617,VU,Véhicule Utilitaire,5,2006-05-19,,35254230.649,10133.04,1121.65,3
316,316,KNBRBU10YRIGGT52M,Dacia,10,798 TUN 7172,VU,Véhicule Utilitaire,30,2013-08-26,33206533.271,16330688.055,11538.21,25753.38,4
317,317,A4KA1FK2WA5FJSTVP,Fiat,10,840 TUN 1963,VP,Voiture Particulière,50,2016-11-01,46211154.423,34419776.382,0.0,12597.92,5
318,318,8MD2CNSJEFWCSLI3G,Opel,11,191 TUN 5862,VU,Véhicule Utilitaire,2,2009-01-12,28137728.941,13705601.875,4999.88,17721.2,0
319,319,RDJHZ399SDIRJJD8C,Nissan,10,873 TUN 6593,VP,Voiture Particulière,16,2006-10-20,38641541.3,17781685.908,0.0,35339.18,0
320,320,TQII6A36VU9AMVYKG,Mercedes,10,399 TUN 6052,PL,Poids Lourd,1,2000-10-19,30789483.714,19418966.838,1274.27,21875.93,3
321,321,X5P2YC8YPV3AVBVYW,Kia,11,194 TUN 1215,VP,Voiture Particulière,5,2007-05-07,34492527.401,17366736.5,0.0,16755.38,0
322,322,DBNIFUTLPCXUJZEB6,Nissan,7,917 TUN 6013,VU,Véhicule Utilitaire,5,2013-02-20,44248577.929,23778094.759,14729.98,34510.76,0
323,323,OI0MTN7OPNFYJGZBS,Seat,11,865 TUN 9644,VP,Voiture Particulière,9,2000-11-06,21826708.477,19076364.21,0.0,2733.1,5
324,324,EJK2FPD9N9FRKDWTO,Citroen,4,299 TUN 3349,VP,Voiture Particulière,50,2001-09-22,93544602.895,43595346.237,0.0,23180.87,2
325,325,SJLGOSGC9WF02X79W,Ford,7,596 TUN 7249,VP,Voiture Particulière,5,2018-07-20,19870496.234,13236151.937,0.0,29206.55,0
326,326,BFCW8DQWRE4WSZGNR,Opel,8,525 TUN 2533,VP,Voiture Particulière,7,2005-09-05,17906260.756,6356458.457,0.0,10552.69,2
327,327,JI4L3B2K2TH2J835V,Audi,15,153 TUN 5639,VP,Voiture Particulière,5,2018-08-05,58633145.396,38955194.739,0.0,3889.06,3
328,328,KTGXC2BMS15T4YLIK,BMW,10,849 TUN 9620,VP,Voiture Particulière,5,2016-09-12,48816875.768,33537721.977,0.0,26416.03,1
329,329,759SPNKL6TKVATQ3I,Dacia,20,235 TUN 1596,VP,Voiture Particulière,9,2012-04-27,44894021.28,40453728.888,0.0,25417.39,5
330,330,QFLCZ6EYXQY11PZAS,Kia,8,147 TUN 9046,PL,Poids Lourd,2,2005-10-03,44988975.715,35935234.272,13236.87,15368.78,0
331,331,4GORKN9CCSTXHE5YH,Mercedes,8,284 TUN 8094,TC,Transport en Commun,1,2021-01-01,32659028.283,10567547.156,0.0,15269.19,1
332,332,ACSPEGL7M83CSSNNW,BMW,11,544 TUN 4818,VU,Véhicule Utilitaire,5,2009-04-17,20981005.644,14450466.529,2637.09,14024.97,1
333,333,C0WGK7STF7PZCORJD,Ford,15,605 TUN 5069,VP,Voiture Particulière,5,2009-10-14,34128984.211,31508842.64,0.0,9980.88,2
334,334,  KNTQLBP930I9U91DC  ,Kia,9,265 TUN 4409,VU,Véhicule Utilitaire,50,2018-10-07,23421721.599,7920474.214,14517.01,39579.66,2
335,335,8K05WQ3ST5RCL0WDT,Fiat,8,  354 TUN 3739  ,VU,Véhicule Utilitaire,2,2003-09-24,53506577.364,32484525.317,7693.39,2654.36,0
336,336,V7BSRLLH8EGJ47N25,Mercedes,12,482 TUN 2960,VU,Véhicule Utilitaire,7,2023-09-01,30530190.005,11961438.701,3163.16,5820.52,1
337,337,GGKR8XCF0WRW819HS,Kia,5,916 TUN 4192,PL,Poids Lourd,2,2018-09-24,21747441.591,6782762.748,13662.08,28686.27,5
